INDEX,YEAR,MN,HR,DT,SLP,MSLP,DBT,WBT,DPT,RH,VP,DD,FFF,AW,VV,Cl,A,Cm,A,Ch,A,Dl,Dm,Dh,TC,h,c,a,Ht,RF,EVP,DW,P,H,WAT,,
43353,2019,FEB,0,23,1010.2,1010.9,23.6,21.7,20.6,83,24.3,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,FEB,0,24,1009,1009.7,24.2,23,22.4,90,27.2,0,0,  ,95,5,2,0,0,0,0,6,0,0,2,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,FEB,0,25,1009.5,1010.2,25.4,24,23.3,88,28.6,0,0,  ,94,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,FEB,0,26,1009.7,1010.4,25.4,23.9,23.5,85,28.9,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,FEB,0,27,1008.3,1009,25.8,24,23.2,87,28.4,0,0,  ,96,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,FEB,0,28,1008.2,1008.9,26.8,24.4,23.3,81,28.6,0,0,  ,95,8,1,3,2,0,0,7,9,0,3,4,8,481,8,1,16,,   ,  , , ,   
43353,2019,MAR,0,1,1008.6,1009.4,24.8,23.1,22.1,55,26.6,0,0,  ,95,5,2,0,0,0,0,6,0,0,2,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,2,1008.4,1009.1,26,24,23.1,84,28.3,0,0,  ,95,5,2,0,0,0,0,6,0,0,2,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,3,1009.2,1009.9,26,24.4,23.3,87,28.6,0,0,  ,96,5,3,3,3,0,0,6,9,0,6,4,6,463,6,3,16,,   ,  , , ,   
43353,2019,MAR,0,4,1008.5,1009.2,25.6,24.1,23.3,87,28.6,0,0,  ,95,5,2,3,3,0,0,4,9,0,4,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,5,1008.1,1008.8,25.8,23.8,22.9,84,27.9,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,6,1009.2,1009.9,25.8,23.8,22.5,82,27.3,0,0,  ,96,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,7,1010.4,1011.1,26.4,24.5,23.5,89,28.9,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,8,1009.5,1010.2,26,23.6,22.4,81,27.1,99,4,  ,96,5,3,3,3,0,0,6,9,0,6,4,6,463,6,3,14,,   ,  , , ,   
43353,2019,MAR,0,9,1011.5,1012.2,27,24.2,22.9,78,27.8,0,0,  ,96,5,2,3,5,0,0,6,9,0,7,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,10,1011.5,1012.2,25.4,24,23.3,87,28.6,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,11,1012.1,1012.8,26.6,24.6,23.7,84,29.3,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,12,1012.1,1012.8,26,24.2,23.4,85,28.8,0,0,  ,96,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,13,1010.9,1011.6,25.8,24.4,23.7,88,29.3,0,0,  ,95,5,1,3,1,0,0,6,9,0,2,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,14,1011.8,1012.5,26,24.4,23.7,87,29.3,0,0,  ,95,5,2,0,0,0,0,6,0,0,2,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,15,1011.3,1012,26,24.4,23.4,85,28.8,0,0,  ,96,5,2,0,0,0,0,6,0,0,2,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,16,1010.9,1011.6,25.8,24.4,23.7,88,29.3,0,0,  ,95,5,1,3,1,0,0,6,9,0,2,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,17,1011,1011.7,26.4,24.5,23.5,84,28.9,0,0,  ,95,5,2,0,0,0,0,6,0,0,2,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,18,1010.7,1011.4,25.8,24,23.2,85,28.4,0,0,  ,96,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,19,1010,1010.7,25.4,24.6,24.2,93,30.2,0,0,  ,95,5,1,3,3,0,0,9,9,0,4,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,MAR,0,20,1008.7,1009.4,26.8,25.3,24.5,87,30.7,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,21,1009.5,1010.2,26,23.8,22.8,82,27.7,0,0,  ,96,5,1,3,3,0,0,6,9,0,4,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,MAR,0,22,1011,1011.7,27.4,26.5,25.4,89,32.4,0,0,  ,96,5,1,3,3,0,0,6,9,0,4,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,MAR,0,23,1011.4,1011.6,26.2,24.6,23.9,87,29.9,0,0,  ,95,5,2,3,5,0,0,6,9,0,7,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,24,1010.2,1010.9,26.2,24.2,23.3,84,28.6,0,0,  ,96,5,2,3,5,0,0,6,9,0,7,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,25,1008.5,1009.2,26.2,24.4,23.9,87,29.7,0,0,  ,96,5,1,3,1,0,0,6,9,0,2,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,MAR,0,26,1011.6,1011.8,26.2,24.4,23.6,85,29.1,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,27,1012.2,1012.9,27,24.2,22.9,78,27.9,0,0,  ,96,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,28,1011.9,1012.6,28.2,26,25.1,83,31.9,0,0,  ,95,5,1,3,5,0,0,6,9,0,6,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,MAR,0,29,1009.8,1010.5,27.8,25.5,24.3,82,30.4,0,0,  ,95,5,2,0,0,0,0,6,0,0,2,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAR,0,30,1009.8,1010.6,27.1,25,24.1,84,30,0,0,  ,95,9,2,3,5,0,0,6,9,0,7,4,6,463,6,3,16,,   ,  , , ,   
43353,2019,MAR,0,31,1010.7,1011.4,27.6,26,25.3,87,32.2,0,0,  ,96,5,1,3,3,0,0,6,9,0,4,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,APR,0,1,1010.5,1011.2,28,26,25.2,84,32.1,0,0,  ,95,5,1,3,3,0,0,6,9,0,4,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,APR,0,2,1010.8,1011.5,27.4,25.4,24.5,84,30.5,0,0,  ,95,5,2,3,3,0,0,9,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,APR,0,3,1009.2,1009.9,27,25.4,24.7,87,31.1,0,0,  ,95,5,1,3,3,0,0,6,9,0,4,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,APR,0,4,1010.7,1011.4,27.6,26,25.3,87,32.2,0,0,  ,95,5,1,3,1,0,0,6,9,0,2,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,APR,0,5,1011.2,1011.9,26.8,25.2,24.4,84,30.4,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,APR,0,6,1010.8,1011.5,28,26.2,25.4,86,32.4,0,0,  ,95,5,1,2,6,0,0,6,9,0,7,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,APR,0,7,1010,1010.7,27,25.2,24.4,86,30.5,0,0,  ,96,5,1,3,1,0,0,6,9,0,2,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,APR,0,8,1009.2,1009.9,26.4,24.4,23.5,84,29.5,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,APR,0,9,1009.1,1009.8,27.8,25.6,24.6,83,30.9,0,0,  ,95,5,1,3,3,0,0,6,9,0,4,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,APR,0,10,1009.2,1009.9,25.7,23.6,22.7,85,27.6,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,APR,0,11,1010.3,1011,27.2,24.6,24.2,84,30,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,APR,0,12,1008.4,1009.1,28,25.4,24.6,85,30.9,0,0,  ,95,5,1,3,3,0,0,6,9,0,4,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,APR,0,13,1008.5,1009.2,26.8,24.6,23.6,83,29.1,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,APR,0,14,1009.4,1010.1,26.6,24.6,23.7,84,29.7,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,APR,0,15,1009.3,1010,29,26.4,25.3,79,32.2,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,APR,0,16,1008.5,1009.2,27.8,25.6,24.6,83,30.9,0,0,  ,96,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,APR,0,17,1009.5,1010.2,27.4,24.6,23.3,78,28.6,0,0,  ,96,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,APR,0,18,1008,1008.7,25.2,24.4,24,93,29.8,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,APR,0,19,1008,1008.7,25.4,24.6,24.2,93,30.2,0,0,  ,95,5,3,3,3,0,0,6,9,0,6,3,6,363,6,3,12,,   ,  , , ,   
43353,2019,APR,0,20,1006.5,1007.2,25,23.6,22.9,90,27.9,0,0,  ,96,5,2,2,6, , ,6,9,9,8,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,APR,0,21,1007.1,1007.8,25.4,23.4,22.4,84,27.1,0,0,  ,95,7,3,2,5, , ,6,9,9,8,3,7,373,7,3,12,,   ,  , , ,   
43353,2019,APR,0,22,1005.7,1006.4,26.6,24.8,24.8,86,31.3,0,0,  ,96,5,1,3,3,0,0,6,9,0,4,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,APR,0,23,1008.4,1009.1,24.4,23.6,23.2,93,28.4,0,0,  ,95,3,4,3,4,0,0,6,9,0,7,4,9,491,9,1,25,,   ,  , , ,   
43353,2019,APR,0,24,1008.1,1008.8,27,24.8,23.8,83,29.5,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,APR,0,25,1009,1009.7,25.4,23.4,22.4,86,26.9,0,0,  ,95,5,1,3,4,0,0,6,9,0,5,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,APR,0,26,1007.9,1008.6,25.6,24,23.3,87,28.3,0,0,  ,95,5,2,3,4,0,0,6,9,0,6,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,APR,0,27,1006.7,1007.4,28.6,26.8,26.1,86,33.8,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,APR,0,28,1006.4,1007.1,28.6,27.2,26.6,89,34.8,0,0,  ,95,5,3,3,5, , ,6,9,9,8,4,6,463,6,3,16,,   ,  , , ,   
43353,2019,APR,0,29,1007.2,1007.9,27.8,25.6,24.6,83,30.9,0,0,  ,95,5,2,3,5,0,0,6,9,0,7,4,6,462,6,2,12,,   ,  , , ,   
43353,2019,APR,0,30,1007.6,1008.3,25.6,25.2,25,97,31.7,11,8,  ,95,7,3,2,5, , ,6,9,9,8,3,7,373,7,3,12,,   ,  , , ,   
43353,2019,MAY,0,1,1007,1007.7,25.8,25.2,24.9,95,31.5,25,10,  ,95,9,4,3,5,0,0,6,9,9,8,3,6,363,6,3,10,,   ,  , , ,   
43353,2019,MAY,0,2,1006.2,1006.9,25.4,24.8,24.5,95,30.7,0,0,  ,95,5,2,3,5,0,0,6,9,0,7,4,6,462,6,2,14,,   ,  , , ,   
43353,2019,MAY,0,3,1007.4,1008.1,26.8,25.2,24.7,87,30.6,0,0,  ,95,5,2,3,3,0,0,9,9,0,5,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,MAY,0,4,1009.3,1010,26.6,24.4,23.4,83,28.9,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAY,0,5,1010.7,1011.4,26,24.4,23.7,87,29.1,0,0,  ,95,5,1,3,3,0,0,6,9,0,4,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,MAY,0,6,1009.8,1010.5,27.4,24.8,23.6,80,29.1,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAY,0,7,1009.1,1009.8,28.6,26,24.8,80,31.3,32,10,  ,95,5,2,3,5,0,0,6,9,0,7,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAY,0,8,1009.7,1010.4,27,24.4,23.2,80,28.1,0,0,  ,95,5,1,3,3,0,0,9,9,0,4,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,MAY,0,9,1008.8,1009.5,28,25.4,24.3,80,30.4,0,0,  ,95,5,2,3,5,0,0,6,9,0,7,4,7,472,7,2,16,,   ,  , , ,   
43353,2019,MAY,0,10,1007.7,1008.4,26.4,24.8,24.1,79,30,0,0,  ,95,5,1,3,3,0,0,6,9,0,4,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,MAY,0,11,1009.2,1009.8,27.2,25.2,24.3,84,30.4,0,0,  ,95,9,4,3,3,0,0,6,9,0,7,4,6,463,6,3,14,,   ,  , , ,   
43353,2019,MAY,0,12,1008.3,1009,27,25,24.1,84,30,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAY,0,13,1008.3,1009,27,25,24.1,84,30.1,0,0,  ,95,5,1,3,3,0,0,6,9,0,4,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,MAY,0,14,1007.8,1008.5,27.8,26.4,26.2,90,34,0,0,  ,95,5,3,3,4,0,0,6,9,0,7,4,6,463,6,3,14,,   ,  , , ,   
43353,2019,MAY,0,15,1008.6,1011.9,27.6,25,23.8,80,29.5,0,0,  ,95,5,3,3,4,0,0,9,9,0,7,6,6,663,6,3,16,,   ,  , , ,   
43353,2019,MAY,0,16,1008.8,1009.5,26,23.8,22.8,81,27.6,0,0,  ,95,5,3,3,5,0,0,9,9,0,8,4,6,463,6,3,16,,   ,  , , ,   
43353,2019,MAY,0,17,1009.1,1009.8,27.4,24.8,23.6,80,29.1,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAY,0,18,1008.4,1009.1,25.4,24.2,23.7,90,29.1,0,0,  ,96,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAY,0,19,1007.6,1008.3,26.4,24.6,23.8,86,29.5,0,0,  ,95,5,2,3,4,0,0,6,9,0,6,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAY,0,20,1008.3,1009,26.8,25,24.2,86,30.2,0,0,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAY,0,21,1008.5,1009.2,27,24.8,23.8,83,29.5,0,0,  ,95,7,3,2,5,0,0,6,9,9,8,4,7,473,7,3,12,,   ,  , , ,   
43353,2019,MAY,0,22,1007.6,1008.5,26.8,24.8,23.9,84,29.7,0,0,  ,95,5,2,3,3,0,0,9,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAY,0,23,1007.5,1008.2,28,25.6,24.9,83,31.5,99,4,  ,95,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAY,0,24,1008.5,1009.2,26.4,24.6,23.8,86,29.9,0,0,  ,95,5,1,3,3,0,0,6,9,0,4,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,MAY,0,25,1008,1008.7,26,25.4,25.1,95,31.9,0,0,  ,95,5,2,3,6,0,0,9,9,0,8,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAY,0,26,1006.7,1007.5,24.8,24.4,24.2,76,30.2,0,0,  ,95,7,3,2,4,0,0,6,9,0,7,3,7,373,7,3,10,,   ,  , , ,   
43353,2019,MAY,0,27,1006.1,1006.8,27.2,25.4,24.6,86,30.7,0,0,  ,95,5,1,3,3,0,0,6,9,0,4,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,MAY,0,28,1006.5,1007.2,27.6,26,25.3,87,32.2,0,0,  ,95,5,2,3,3,0,0,9,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,MAY,0,29,1005.1,1005.8,26.8,25.2,24.5,87,30.3,5,10,  ,95,7,3,2,4,0,0,6,9,0,7,4,7,473,7,3,10,,   ,  , , ,   
43353,2019,MAY,0,30,1004.9,1005.6,25.2,24.4,24,93,29.7,14,10,  ,95,7,3,3,4,0,0,6,9,0,7,4,7,473,7,3,10,,   ,  , , ,   
43353,2019,MAY,0,31,1005.2,1005.9,27.6,26,25.3,85,32.2,0,0,  ,95,9,4,3,5,0,0,4,9,9,8,4,6,463,6,3,16,,   ,  , , ,   
43353,2019,JUN,0,1,1007.2,1007.9,25.6,24.6,24.1,92,30,0,0,  ,95,5,2,3,5,0,0,6,9,0,7,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,JUN,0,2,1007,1007.7,26.8,26,25.7,92,33,14,8,  ,95,5,2,3,3,0,0,3,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,JUN,0,3,1007.6,1008.3,25,24,23.5,92,29.6,99,4,  ,94,5,3,3,5, , ,6,9,9,8,4,6,463,6,3,14,,   ,  , , ,   
43353,2019,JUN,0,4,1006.7,1007.4,26.6,24.6,24,86,29.8,11,6,  ,95,5,2,3,3,0,0,2,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,JUN,0,5,1005.6,1006.3,26.2,24.6,23.9,87,29.7,0,0,  ,95,5,1,3,3,0,0,6,9,0,4,4,6,461,6,1,16,,   ,  , , ,   
43353,2019,JUN,0,6,1006.3,1007,25.2,24.4,24,93,31,9,6,  ,94,5,3,3,2,0,0,6,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2019,JUN,0,7,1007.1,1007.8,24.6,24.2,24,96,29.8,11,8,  ,94,3,3,7,5, , ,3,9,9,8,4,9,491,9,1,25,,   ,  , , ,   
43353,2019,JUN,0,8,1006.2,1006.9,26.2,25,24.5,90,30.7,16,8,  ,95,5,3,3,4,0,0,6,9,0,7,4,6,463,6,3,16,,   ,  , , ,   
43353,2019,JUN,0,9,1006.1,1006.8,25.4,24.8,24.5,95,30,14,18,  ,94,7,4,7,4, , ,6,9,9,8,4,7,471,7,1,10,,   ,  , , ,   
43353,2019,JUN,0,10,1005.5,1006.2,24.6,24.2,24,96,29.8,18,18,  ,95,7,3,2,5, , ,4,9,9,8,4,7,473,7,3,12,,   ,  , , ,   
43353,2019,JUN,0,11,1006.2,1006.9,26,25.2,24.9,93,31.3,18,8,  ,95,7,1,2,6,0,0,3,9,0,7,3,7,371,7,1,10,,   ,  , , ,   
43353,2019,JUN,0,12,1007.5,1008.2,26,25.2,24.9,93,31.5,20,10,  ,95,7,3,7,5, , ,3,9,9,8,4,7,472,7,2,10,,   ,  , , ,   
43353,2019,JUN,0,13,1007.4,1008.1,25.2,24.4,24,93,29.8,0,0,  ,95,3,3,7,5, , ,6,9,9,8,3,9,391,9,1,25,,   ,  , , ,   
43353,2019,JUN,0,14,1007.3,1008,24.6,23.8,23.4,93,28.6,0,0,  ,95,7,1,2,5,0,0,6,9,0,6,3,7,371,7,1,12,,   ,  , , ,   
43353,2019,JUN,0,15,1007.8,1008.5,26,25.2,24.9,93,31.5,0,0,  ,95,5,3,2,5, , ,6,9,9,8,4,6,463,6,3,14,,   ,  , , ,   
43353,2019,JUN,0,16,1008.6,1009.3,25.6,24.6,24.1,92,30,0,0,  ,95,5,3,2,4,0,0,7,9,0,7,4,6,463,6,3,12,,   ,  , , ,   
43353,2019,JUN,0,17,1009.3,1010,27,26.2,25.8,92,32.9,9,6,  ,94,7,3,2,3,0,0,6,9,0,6,4,7,473,7,3,10,,   ,  , , ,   
43353,2019,JUN,0,18,1007.8,1008.5,27,25.8,25.3,90,32.2,9,8,  ,95,7,3,2,4,0,0,8,9,0,7,3,7,373,7,3,10,,   ,  , , ,   
43353,2019,JUN,0,19,1008.6,1009.3,27.2,25.4,24.6,86,30.9,11,10,  ,96,5,3,3,4,0,0,6,9,0,7,4,6,463,6,3,14,,   ,  , , ,   
43353,2019,JUN,0,20,1008.1,1008.8,27.2,25.4,24.6,86,30.9,11,10,  ,96,7,3,2,4,0,0,5,9,0,7,4,7,473,7,3,14,,   ,  , , ,   
43353,2019,JUN,0,21,1007.1,1007.8,24.4,23.8,23.5,95,28.9,11,8,  ,96,5,3,3,2,0,0,2,9,0,5,4,6,463,6,3,14,,   ,  , , ,   
43353,2019,JUN,0,22,1007.3,1008,24.8,24.2,23.9,93,28.7,14,14,  ,95,7,4,2,4, , ,6,9,9,8,3,7,373,7,3,10,,   ,  , , ,   
43353,2019,JUN,0,23,1006.3,1007,24.2,23.4,23,93,28.1,0,0,  ,95,7,1,2,7, , ,6,9,9,8,4,7,471,7,1,12,,   ,  , , ,   
43353,2019,JUN,0,24,1005.6,1006.3,26.4,25.8,25.5,95,32.6,29,6,  ,95,7,2,2,5,0,0,6,9,0,7,3,7,372,7,2,10,,   ,  , , ,   
43353,2019,JUN,0,25,1006.9,1007.6,26.6,26,25.7,95,33,0,0,  ,96,5,3,3,2,0,0,6,9,0,5,4,6,463,6,3,14,,   ,  , , ,   
43353,2019,JUN,0,26,1007.6,1008.3,27.2,25.6,24.9,88,31.5,29,8,  ,96,5,3,3,3,0,0,6,9,0,6,4,6,463,6,3,14,,   ,  , , ,   
43353,2019,JUN,0,27,1007.5,1008.2,28,26,25.2,85,32.1,34,10,  ,96,5,3,3,3,0,0,6,9,0,6,4,6,463,6,3,14,,   ,  , , ,   
43353,2019,JUN,0,28,1008.1,1008.8,28,25.6,24.6,82,30.9,34,16,  ,95,5,2,3,2,0,0,8,9,0,4,4,6,462,6,2,14,,   ,  , , ,   
43353,2019,JUN,0,29,1008.1,1008.8,28,26,25.2,85,32.1,32,16,  ,96,5,2,2,1,0,0,7,9,0,3,4,6,462,6,2,14,,   ,  , , ,   
43353,2019,JUN,0,30,1007.4,1008.1,28.2,25.8,24.8,82,31.3,32,12,  ,96,5,2,3,3,0,0,6,9,0,5,4,6,462,6,2,14,,   ,  , , ,   
43353,2019,JUL,0,1,1006.2,1006.9,27.6,25.8,25,86,31.7,36,16,  ,95,5,3,3,2,0,0,6,9,0,5,4,6,463,6,3,14,,   ,  , , ,   
43353,2019,JUL,0,2,1006.5,1007.2,27,25.6,25,89,31.7,27,8,  ,96,5,3,3,4,0,0,6,9,0,7,4,6,463,6,3,14,,   ,  , , ,   
43353,2019,JUL,0,3,1007.4,1008.1,27.6,25.8,25,86,31.7,27,10,  ,96,5,2,3,4,0,0,6,9,0,6,4,6,462,6,2,14,,   ,  , , ,   
43353,2019,JUL,0,4,1008.2,1008.9,24.8,24.4,24.2,96,30.2,29,8,  ,95,7,2,3,5,0,0,6,9,0,7,3,7,372,7,2,10,,   ,  , , ,   
43353,2019,JUL,0,5,1007.2,1007.9,24.8,24,23.6,93,29.1,27,20,  ,95,5,3,3,4,0,0,6,9,0,7,4,6,463,6,3,14,,   ,  , , ,   
43353,2019,JUL,0,6,1007.3,1008,26.6,25,24.3,87,30.4,27,8,  ,96,7,1,2,6,0,0,6,9,0,7,3,7,371,7,1,10,,   ,  , , ,   
43353,2019,JUL,0,7,1007.8,1008.5,25.2,24.6,24.3,95,30.4,0,0,  ,96,5,4,3,3,0,0,6,9,0,7,4,6,464,6,4,14,,   ,  , , ,   
43353,2019,JUL,0,8,1009.4,1010.1,25,24.4,24.1,95,30,11,8,  ,95,5,3,3,5, , ,6,9,9,8,4,6,463,6,3,14,,   ,  , , ,   
43353,2019,JUL,0,9,1008.2,1008.9,25,24.2,23.8,93,29.5,0,0,  ,96,4,3,3,4,0,0,6,9,0,7,3,6,363,6,3,10,,   ,  , , ,   
43353,2019,JUL,0,10,1008.1,1008.8,24.6,23.2,22.5,88,27.3,9,6,  ,95,5,4,3,3,0,0,6,9,0,7,4,6,464,6,4,14,,   ,  , , ,   
43353,2019,JUL,0,11,1009.8,1010.5,23.6,23.4,23.3,98,28.6,7,10,  ,95,5,3,3,5, , ,6,9,9,8,4,6,463,6,3,14,,   ,  , , ,   
43353,2019,JUL,0,12,1009.9,1010.6,25,24,23.5,95,28.9,0,0,  ,96,5,1,3,5,0,0,6,9,0,6,4,6,461,6,1,14,,   ,  , , ,   
43353,2019,JUL,0,13,1009.6,1010.3,25.6,24.8,24.4,93,30.5,0,0,  ,95,5,2,3,4,0,0,6,9,0,6,4,6,462,6,2,14,,   ,  , , ,   
43353,2019,JUL,0,14,1009.7,1010.4,25.2,24.4,24,93,29.8,0,0,  ,95,5,4,3,3,0,0,6,9,0,7,3,6,363,6,3,12,,   ,  , , ,   
43353,2019,JUL,0,15,1008.8,1009.5,24.4,24,23.8,96,29.5,23,12,  ,95,7,3,2,5, , ,6,9,9,8,3,7,373,7,3,10,,   ,  , , ,   
43353,2019,JUL,0,16,1008.5,1009.2,25.2,24.6,24.3,95,30.4,36,14,  ,95,7,2,2,6, , ,8,9,9,8,3,7,372,7,2,10,,   ,  , , ,   
43353,2019,JUL,0,17,1006.1,1006.8,25.6,24.8,24.4,93,30.5,99,4,  ,95,5,3,2,5, , ,6,9,9,8,4,6,463,6,3,10,,   ,  , , ,   
43353,2019,JUL,0,18,1006.1,1006.8,25.6,24.8,24.4,93,30.5,99,4,  ,95,7,3,3,4,0,0,9,9,0,7,3,7,373,7,3,10,,   ,  , , ,   
43353,2019,JUL,0,19,1005.6,1006.3,23.8,23.6,23.5,98,28.9,32,12,  ,95,7,3,2,5, , ,7,9,9,8,3,7,373,7,3,10,,   ,  , , ,   
43353,2019,JUL,0,20,1006.4,1007.1,25,24.2,23.8,92,29.3,99,2,  ,95,4,3,2,5, , ,9,9,9,8,3,6,363,6,3,12,,   ,  , , ,   
43353,2019,JUL,0,21,1006.6,1007.3,23.8,23.4,23.2,96,28.4,0,0,  ,95,7,3,2,5, , ,6,9,9,8,4,7,473,7,3,10,,   ,  , , ,   
43353,2019,JUL,0,22,1006.3,1007,23,22.8,22.7,98,27.6,20,12,  ,95,7,3,2,5, , ,7,9,9,8,3,7,373,7,3,10,,   ,  , , ,   
